,cat,dosen,id,mhs,name,prov,url
1929,Swasta,3,064077,22,Akademi Bahasa Asing IEC Putra Bangsa tegal,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NjU0ODhBNEEtNzEzMi00RkRBLUI0N0QtNEZBRjQ0NUYwN0Ew
1930,Swasta,0,064078,255,Akademi Teknik Telekomunikasi,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QzQyMTY4QzgtQTk0Ni00NjM5LTk1MEMtNjRFMDhENENEMjEw
1931,Swasta,15,064079,100,Akademi Kebidanan YLPP Purwokerto,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NzMyNjZENDMtMDZBRi00NEZGLUIxOUQtREZDQ0QyRUYzNDQx
1932,Swasta,9,064080,11,Akademi Bahasa Asing RA Kartini Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTEzQUQ0MTMtMTNDNC00MUNELUE4MzktNDAwOEQ3RjFDQzc0
1933,Swasta,0,064081,0,Akademi Kesehatan Muhammadiyah Kudus,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTlEMjA2MzgtMzg1Qy00NUFBLUI5QkMtOEQ5Qzc2NUEwRTA4
1934,Swasta,0,064083,0,Apikes Bhakti Mulia,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTY5MUU4MTItQTZDMy00NzQ3LTlDMkItRTQxOUJDRUQ5NjFB
1935,Swasta,0,064087,220,Akademi Kebidanan Paguwarmas Maos,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTcxRUE0MTUtRjlGMS00ODQ1LTlGNTgtRjRCMTQ0QUEwMDlF
1936,Swasta,26,064088,807,Akademi Perekam Medik & Info Kes Citra Medika,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTEyMUI3QzUtMTBCMC00RjEyLTk3RkMtMkI3ODRDOUMyOUY5
1937,Swasta,8,064089,93,Akademi Kebidanan Karsa Mulia,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjZFQkJGRTgtMjZGMy00MkMyLTk1NEUtMDJBMkFENjZEQTE2
1938,Swasta,9,064090,1,Akademi Keperawatan Yappi Sragen,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MjYxREE4NjEtMzQ5RS00NERFLTg2NTktNEEzOEQ1NDdDMjE0
1939,Swasta,9,064091,124,Akademi Kebidanan Abdi Husada,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkJBMTFDN0UtMUY5My00MEJBLTk3REEtQjA4MDc2RUFFMkY0
1940,Swasta,11,064092,241,Akademi Keuangan Perbankan Widya Buana,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzY4MTA2N0QtODI2OC00RDlGLTgzNDItMTcxRUYxQjExQ0Mx
1941,Swasta,5,064093,9,Akademi Manajemen Rumah Sakit Kusuma Husada,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/N0IwMEUzNDAtRkZDMi00MTYzLTgxMjktNUIwMEZFMDZDQTg0
1942,Swasta,0,064094,0,Akademi Perekam Medik Dan Infokes Mitra Husada,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/M0RGMzlGNTEtQkZERC00NkFCLUIxODQtQzI0RkM0NTBFMkEy
1943,Swasta,0,064095,0,Akademi Kebidanan Mitra Husada Karanganyar,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RjZBQ0MwNEYtNEM2NC00Q0FCLUFEMjMtMzJDNUYyRTAxMzgz
1944,Swasta,7,064096,1,Akademi Keperawatan Al-Hikmah Brebes,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDQ1NzBCMzQtN0M4MC00QTg1LUFFMzUtRTI0N0RGNzRCRDYz
1945,Swasta,7,064097,283,Akademi Pelayaran Nasional Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NjM5OTQyOUUtNDE1Ny00NUE1LUI4N0ItNjA5MDg1MDJGNTU0
1946,Swasta,0,064099,0,Akademi Farmasi Nasional Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RkQyOEY0MTUtMzc1OS00MDFGLTgyOUUtNTUyNzJGNTI5RjIx
1947,Swasta,16,064100,396,Akademi Keperawatan Panti Kosala,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjU1NUE3NEEtMEExNy00QjhFLThCODEtNTk1MzRFMjM3NURD
1948,Swasta,12,064101,83,Akademi Kebidanan Mardirahayu,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NUI2RDExNTEtNjA1RC00QjlCLUE0NzQtQjkwQjU1Rjc1RkFB
1949,Swasta,5,064102,15,Akademi Keperawatan Pemerintah Kab Purworejo,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjRGRTk0NzktMUJGOC00RUY0LTlENzYtQzZFMEU2RDZDNkZD
1950,Swasta,11,064103,79,Akademi Kebidanan Bakti Utama Pati,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Qjc0RUI4MDQtMDlFOS00N0U4LUE3MTEtNzE2NDc2MEVGQjg3
1951,Swasta,12,064104,38,Akademi Kebidanan Islam Al-hikmah,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NzJCMkI0NDMtN0JDMC00QTczLUExQjQtREZFOUVGRTAxNTYw
1952,Swasta,18,064105,54,Akademi Kebidanan Duta Dharma Pati,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTZERDU1RDAtMjExMS00OTFDLUI4NDgtMDY2NkM4QjFFMzQ5
1953,Swasta,15,064106,120,Akademi Keperawatan Yakpermas Banyumas,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RkQzMEI3MUYtRkNERi00QjA4LUFBQTMtQkIwMTI0MDZCQzY4
1954,Swasta,11,064107,228,Akademi Keperawatan Mamba ul Ulum Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTA2REQ3MDktMDlDNi00NEFELUFDOUQtRjFBNEEzQUNBNEEz
1955,Swasta,8,064108,90,Akademi Farmasi Kusuma Husada Purwokerto,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NzBDQjkxNEUtMzA0Ri00MEFDLUIwRjctNTZBQjdFNDAyM0I4
1956,Swasta,26,064109,103,Akademi Seni Mangkunegaran Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTQxQjNFOUUtMTMwNy00OTIwLThGM0MtMUU5MjVERDMxOEYy
1957,Swasta,13,064110,322,Akademi Keperawatan Ngesti Waluyo Parakan,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RUU5RjY1NUItQjFCMS00Rjg1LTgwRTgtREM5NzNBMEVEOUIy
1958,Swasta,10,064111,194,Akademi Keperawatan Insan Husada Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NjdDMDUxMTUtQjAxMi00OUZCLTg4NkMtQUZBMkYzN0I2NkJB
1959,Swasta,13,064112,257,Akademi Keperawatan Karya Bhakti Nusantara,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODQ2REI4NzEtRUVGMS00NTAyLUJEMDQtNjUyN0FGMzA0NTk4
1960,Swasta,0,064113,0,Akademi Keperawatan Kendal,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OEUzRjFDOUUtMkM1Qi00QUE5LUI4REEtMTFCNUVCNjI0NTJE
1961,Swasta,6,064114,103,Akademi Keperawatan Alkautsar Temanggung,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkNGQkIxNjItRTNDRS00MDcxLTgyRDItRDRCNTY3M0ZDNERG
1962,Swasta,8,064115,62,Akademi Kebidanan Uniska,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QzRENzYwQUItQ0UyQS00RkM3LThBRjEtQTI0REQyRjFEMDAy
1963,Swasta,12,064116,57,Akademi Kebidanan Yappi Sragen,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTVCMUYxRkQtRDdGMi00MkMwLThEMTYtNjU3MUNGNzc0QzYx
1964,Swasta,0,064117,0,Akademi Keperawatan Islam Sultan Agung Semarang,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTlFQ0ZFQkEtRUMxNi00MTk1LUJCODItMjAwNjhEQjU3RDI2
1965,Swasta,13,064118,133,Akademi Keperawatan Muhammadiyah Kendal,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTIxNzk3QjktMjZBQS00MTA4LUFCOEItRkRDMDUyRUJFRjIy
1966,Swasta,0,064120,0,Akademi Keperawatan Asih Husada Semarang,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTRFNTg1QzgtNDMzQi00M0RCLTkwOTQtMjdGNzBGMEMyRkYz
1967,Swasta,12,064121,254,Akademi Keperawatan Serulingmas,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODI4NUVFNTUtNTU2MC00NjNFLUE4NTItODlGNjA3NjI4NTBF
1968,Swasta,18,064122,54,Akademi Kebidanan Panti Wilasa,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OEUxQjQyREEtOUYxQy00MDNELUEyNEMtOTk5MjA5Njc4OUY4
1969,Swasta,0,064123,0,Akademi Keperawatan St Elizabeth Semarang,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTU1ODZEMjEtM0MyNi00RUI2LTlCRjMtODI2ODM3QzUyNDlF
1970,Swasta,30,064124,1181,AMIK BSI Purwokerto,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTgyNUMxQUItNERGQS00RDE1LUI3QjAtRjI5QUMxNDAzMzQ3
1971,Swasta,2,064125,41,Akademi Kebidanan Dulang Mas,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDcyNEY3REMtMTU4Ny00REMzLTkzRkMtNkQwRTI2RjYxRTU4
1972,Swasta,6,064126,75,Akademi Keperawatan Krida Husada,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MkZGQTA2NDEtMEQxMS00NTNGLTkyOTItMDBGOEM0Q0IwQTU1
1973,Swasta,9,064127,188,Akademi Keperawatan Giri Satria Husada,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0E1REZBNkUtOUQ2MC00NTEwLUE3MDYtQTIxRTIzN0UxNTY0
1974,Swasta,1,064128,14,Akademi Kebidanan Siti Fatimah,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Nzc3N0U1RTMtQTQzNS00NjlDLUE5NEQtMjc3ODNBQjYxOTFG
1975,Swasta,9,064129,164,Akademi Farmasi Theresiana Semarang,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTcxQzM3MzctRTc5Ri00OTMyLUE1QTctMTQ1MDlCRUQxNTY1
1976,Swasta,5,064130,20,Akademi Kebidanan Perwira Husada Purwokerto,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MDUxOTk2QzYtQkJGQi00Mjk0LUFDMzMtODhDNzkyNUVGRDY5
1977,Swasta,1,064131,57,Akademi Kebidanan Bhakti Pertiwi Pemalang,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NzM2Njc5ODItMzBGMS00NzZGLUI3RjUtNUFDQzQwRUM1QkNE
1978,Swasta,15,064132,116,Akademi Kebidanan Ar-Rum Salatiga,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QzFDOUVCOUUtN0IyQi00OTdFLUFFQTgtNTg3RjQwQzNGNEVE
1979,Swasta,8,064133,176,Akademi Kebidanan Citra Medika Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NzRGQzM5QjAtNEIxQy00NUZFLUEwNDktODM2NjhDMzAwMUM4
1980,Swasta,8,064134,74,Akademi Kebidanan Bhakti Nusantara Salatiga,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTEwNEEzNUQtNzlEMi00NUVCLTg0RkEtQzlFNTM2RTlBNkQ3
1981,Swasta,0,064135,0,Akademi Akuntansi Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTUxODE3NDUtOThENC00RUNDLTkwQzctRkVCMjFDRUMyMTIy
1982,Swasta,8,064136,292,Akademi Analis Kesehatan 17 Agustus 1945 Semarang,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTA1QTEzMDYtRTAyQS00NDcyLTg2MEMtQkJEMzhGQjU2NDUy
1983,Swasta,11,064137,113,Akademi Kebidanan Harapan Ibu Pekalongan,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDgzMThCOUItRjAzRS00QUJFLUI3N0YtN0ZDOTVEMDFGRUY5
1984,Swasta,14,064138,61,Akademi Kebidanan YPBHK Brebes,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTg2QjM3MzctOTNFQy00REE5LUJCRjEtODEzNTczRkNCQTg1
1985,Swasta,7,064139,157,Akademi Keperawatan Patria Husada Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QUQ0QkE4N0QtQUZDNy00QUMxLUE1NUQtMTRGM0RDNUMzN0VB
1986,Swasta,0,064140,0,Akademi Kebidanan Bhakti Mulia,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Rjc3M0YwRUMtN0JCMC00N0NFLUE1RTQtNTYxQzc1NTREQzRG
1987,Swasta,15,064141,102,Akademi Kebidanan Bhakti Putra Bangsa Purworejo,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTJFNDk0QTgtNkEwNy00QkQ4LTlEMUMtMjVENjE5QzNCQTlB
1988,Swasta,5,064142,48,Akademi Kebidanan KH Putra,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTM0NUJBNzMtNEE0RS00NEU5LUE5QUQtRjgwMUFGQTU5NTc3
1989,Swasta,0,064143,119,Akademi Kebidanan Muhammadiyah Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTQ1NDg0RUUtODlFQi00RjIxLTk1NTUtMTJDNjQwQjQ2Qjc5
1990,Swasta,9,064144,50,Akademi Kebidanan Muslimat Nahdlatul Ulama Kudus,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODg2NzU1RkMtQjNBOC00NEU1LUIyRTYtODk3RDc2NzM4OTg5
1991,Swasta,0,064145,0,Akademi Analis Kesehatan Nasional Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/REIwOUZEQjItOTdFQS00RjlCLUExNkItNjQ3NkU0QjI2QTQ0
1992,Swasta,3,064146,45,Akademi Kebidanan Soko Tunggal,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RkYxQjY3ODYtMzdFOC00MjE4LTgyRUUtMzk4N0I5MUQ1RDg5
1993,Swasta,0,064147,249,AKPER PKU Muhammadiyah Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OUVDMkY1MTEtNEZDNS00QkRBLTg5QzktNDRBNjBFQ0JBMjc4
1994,Swasta,0,064148,0,Akademi Keperawatan Ngudi Waluyo Ungaran,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MDZGRUExMDMtRjZDNi00MEQyLUFGQjUtRTVFQzJBNjY3MzZF
1995,Swasta,15,064149,131,Akademi Keperawatan 17 Karanganyar,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjI4QzJEMUUtNjcwMy00MjM3LUExNEUtRjU2MUEwREM4N0M2
1996,Swasta,10,064150,179,Akademi Enterpreneurship Terang Bangsa,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDRGNDlDODEtODU5Ny00NUE1LTgwRDAtOTE3NUI4N0NEN0ZB
1997,Swasta,9,064151,225,Akademi Keperawatan Kesdam IV/Diponegoro,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RjhGREZBOUYtN0RBRi00MjdCLUE1MjEtNzM4RUIzRjAzRENB
1998,Swasta,10,064152,43,Akademi Kebidanan Graha Mandiri Cilacap,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MkFDNUQ4RjgtNkYwMC00RDI0LUIyQkItQ0IyOTY0QTRBN0FD
1999,Swasta,8,064153,347,Akademi Farmasi Nusaputera Semarang,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDFGQTYwMjItQkQ5QS00MDMyLTk4QzUtREU4QTVCNDY5MDI4
2000,Swasta,9,064154,146,Akademi Kesehatan Asih Husada,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTgzMEU1RjktRDU2Ni00MDFDLThBOEUtNTU1N0E5RDY0MUNG
2001,Swasta,7,064155,91,AKBID Wira Husada Nusantara,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTkyODMyQjktQUREMi00NjBBLUFDRjUtNDI2MjVFQkEwM0Yx
2002,Swasta,9,064156,188,Akademi Fisioterapi Widya Husada,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MENERTM2MjktN0U5MC00QzVGLTk0OEItNkM5M0M4MjRDRDVG
2003,Swasta,9,064157,210,Akademi Keperawatan Widya Husada,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RDFFMDk5MEYtMUFBOS00NDgzLTg0RDMtQjM2QUI1RTBGRjAy
2004,Swasta,4,064158,59,Akademi Farmasi 17 Agustus 1945 Semarang,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NjQxODhEREItQ0QzNy00RDY4LUE2M0MtMDE5MTM2MTg4OUUz
2005,Swasta,6,064159,40,Akademi Analis Kesehatan Theresiana,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0QxNzYxNzItODdFMS00QzE3LTk1QjMtNEFCMEQ4MjcwQTlC
2006,Swasta,7,064160,321,Akademi Teknik Elektro Medik,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OERBRDcxRjItNUVFRi00QTY2LTgzMDYtQUIyNDlCQjhEQjMw
2007,Swasta,1,064161,82,Akademi Keperawatan Pragolopati,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTMzODg2NDItOTE0Ny00Qzk0LUI0MjktQTIxNDQwOEVFOTEx
2008,Swasta,0,064162,0,Akademi Kebidanan Pemerintah Kabupaten Kudus ,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RjVFNThDNUItQkVBNi00NUM3LUIzN0EtMTlCODY3OEI1ODI4
2009,Swasta,14,064163,161,AMIK BSI Tegal,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NjM3MEFCNzYtMUNGQi00QjI4LUFDQTEtNzExRkYzQzMwM0VG
2010,Swasta,4,064164,80,Akademi Teknik PIKA,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTI3N0M5RTItODI1OS00MkQyLTk5MDktM0JEODQ3OEQ0RkVG
2011,Swasta,17,064165,46,Akademi Kebidanan Kudus,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTM3MERFNTItRTlGNi00NUFELUI3RTQtREEyODg1MTIxNjcy
2012,Swasta,0,064166,0,Akademi Teknologi Bank Darah Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTNCNkI3Q0UtREEyMC00OEE3LTlBMjMtMDAzMDM2QUJFMTQ1
2013,Swasta,0,065001,0,Politeknik Jawa Dwipa,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDdGMjYzQzgtRkY5Ri00Q0EwLUJCMDktMUQyMjU2NDc4N0VB
2014,Swasta,55,065002,415,Politeknik Pratama Mulia,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkNFODA4RTktNDk3RS00RUNCLUJDNDItOUIwQzEyRjA0ODRB
2015,Swasta,11,065004,73,Politeknik Muhammadiyah Magelang,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NzA4QUVFQUMtRDBDRS00MjNELTk3NzktRTIyQkMwRUQ4Mzg4
2016,Swasta,0,065005,0,Politeknik Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Mjg1QTMzRkQtNjlCQi00OTVBLTg2Q0MtNUI0MUEwMTRFREE4
2017,Swasta,16,065006,27,Politeknik Pratama,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NEU2NzJCMTUtMjFBQy00NkRDLUJCNzctQTAwQzBBNjM2ODdG
2018,Swasta,3,065007,78,Politeknik Ma arif,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkFFQzRFNUItOTBBNC00MjUzLThFMUEtREE0QTQ3MkNCNTU3
2019,Swasta,22,065008,280,Politeknik Sawunggalih Aji,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Nzc2MDlGMEItMEYwNS00Nzk2LTgyN0YtRUQ4QjEzNEVCNUFD
2020,Swasta,12,065010,695,Politeknik Dharma Patria,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RUNCNkM5MTEtRUFEQy00RUI0LUJCNkEtRUQxOTk1MTFCNzYy
2021,Swasta,93,065012,3400,Politeknik Harapan Bersama,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTY4OTA5QTYtOEU1Qy00QUI0LThDQTYtMzc2REY0QzdFREY2
2022,Swasta,35,065013,692,Politeknik Indonusa Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RDgxMEFCNjEtMzE2NS00RDg5LUI1RDMtRjE5NjFEQzI3RjlC
2023,Swasta,20,065014,390,Politeknik Pusmanu,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/M0ZBRUJDRUYtRDhFMS00QjNGLTlBQkYtMTI4MTc2RTVCQ0RG
2024,Swasta,6,065015,50,Politeknik Purbaya,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MkQ1MUZCODQtQzY1MC00NEJDLUFENUEtMzIzMzgwMjk2RjE0
2025,Swasta,10,065016,3,Politeknik Unggulan Sragen,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Mjk0NTc3MDgtOTc5OC00QjM1LTlCNjMtREZDMENCODcyRDc3
2026,Swasta,8,065017,152,Politeknik Manufaktur Ceper,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MUU1NDAxNDUtQUZDNC00NzYxLUIyMDYtMkU5REU2NTE3NzlE
2027,Swasta,13,065018,147,Politeknik Stibisnis,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/N0NBQjRENzYtQzY4RS00OEY4LTk2NkItMDM4N0JEMDM1QUMz
2028,Swasta,15,065019,179,Politeknik Muhammadiyah Pekalongan,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzM5NUYzMkItMkJDMC00QzBFLTg5MjItNDgxQTkzQ0Q2NTNF
2029,Swasta,0,065020,0,Politeknik Cilacap,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/N0JDRjMwRDctREY4QS00MkE2LTg5NTQtMUNENUM1QzUxMTlF
2030,Swasta,21,065021,182,Politeknik Banjarnegara,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MjRBNzBBNzMtQ0I1MC00RTdDLUI0NDEtMzQ5NDZCMjQ5OEVB
2031,Swasta,9,065022,146,Politeknik Muhammadiyah Tegal,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QzlEQ0JFRDgtNURERS00OUQ0LTkwMDMtRTU2M0U5RTU3QkM5
2032,Swasta,32,065023,411,Politeknik Kesehatan BHakti Mulia,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MUQ4QzExNEMtRUI0Ri00Mzk1LUJCQ0ItNTcxMDA3NDk0M0VC
2033,Swasta,69,065024,3,Politeknik ATMI,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MEJGMDZBQUMtREFDQS00NTkzLTkwNDEtODlBQzYxM0JDMkI4
2034,Swasta,11,065025,220,Politeknik Trisila Dharma,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MDhDQjc4NTUtN0E0MS00RDQzLTg5QTctQTcwMUQ2NkQxOTE2
2035,Swasta,0,065026,5,Politeknik Baja Tegal,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RkZDQkRCNjUtNDY1Mi00MzQwLTkwRjEtNkNGNjQzRDIwQzk3
2036,Swasta,10,065027,33,Politeknik Mitra Karya Mandiri,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MjQwQzE3MjUtQ0Y1RC00MjI2LTg2QjQtMzkxMkUwNjRENkFD
2037,Swasta,5,065028,0,Politeknik Santo Paulus Surakarta,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NjFCRjBCOTEtRkZCNS00MUYzLUE0QjEtOERBODRCN0ZFRUM4
2038,Swasta,0,065029,0,Politeknik Bina Trada Semarang,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MDNGNjQ4QTYtQkY2OS00RUY4LUE4N0EtMTU0REE4MkMwQzcw
2039,Swasta,0,066001,1,Akademi Komunitas Balekambang,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzgyNkU4NzktRTlFMC00RjdGLUJFRTQtQ0RBODMzMEJBRDgx
2040,Swasta,333,071001,10335,Universitas 17 Agustus 1945 Surabaya,Prop. Jawa Timur,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MjY1MDU1NEEtRTlFQy00QjVCLThCQ0YtRkFEQjdFMjhFNzVF
2041,Swasta,314,071002,8583,Universitas Kristen Petra,Prop. Jawa Timur,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NUZENDZDQzUtMjgyNi00MjNELTlBRDktOUU1RkU2ODJEOUMz
