Div,Kode,Lembaga,D_P,D_NP,D_TOTAL,D_CERT_Y,D_CERT_N,D_P_ED_D1,D_P_ED_D2,D_P_ED_D3,D_P_ED_D4,D_P_ED_S1,D_P_ED_S2,D_P_ED_S3,D_P_ED_NONFORM,D_P_ED_INF,D_P_ED_MISC,D_P_ED_SP1,D_P_ED_SP2,D_P_ED_PROF,D_P_ED_NA
7,73113,Sekolah Tinggi Teknologi Pomosda ,16,6,22,1,15,0,0,0,0,11,5,0,0,0,0,0,0,0,0
7,73114,Sekolah Tinggi Ilmu Ekonomi YAPAN ,40,3,43,0,40,0,0,0,0,12,25,3,0,0,0,0,0,0,0
7,73115,Sekolah Tinggi Ilmu Ekonomi Yadika Bangil ,13,10,23,0,13,0,0,0,0,3,1,0,0,0,0,0,0,0,9
7,73116,STMIK Asia Malang ,79,1,80,1,78,0,0,0,1,31,46,0,0,0,0,0,0,0,1
7,73117,STMIK Cahaya Surya ,6,1,7,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0
7,73118,Sekolah Tinggi Bahasa Asing Cahaya Surya ,6,1,7,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0
7,73120,STIKES Insan Unggul Surabaya ,29,7,36,3,26,0,0,0,4,4,19,2,0,0,0,0,0,0,0
7,73121,STMIK Patria Wacana ,30,9,39,0,0,0,0,0,1,17,3,0,0,0,0,0,0,0,9
7,73122,STIKES Surya Mitra Husada ,49,18,67,4,45,0,0,0,1,13,32,3,0,0,0,0,0,0,0
7,73123,Sekolah Tinggi Ilmu Kesehatan Majapahit ,23,4,27,3,20,0,0,0,0,11,11,1,0,0,0,0,0,0,0
7,73124,Sekolah Tinggi Teknik Qomaruddin ,30,9,39,0,30,0,0,0,0,12,16,0,0,0,0,0,0,0,2
7,73125,Sekolah Tinggi Ilmu Kesehatan Artha Bodhi Iswara ,47,7,54,0,47,0,0,0,3,7,36,0,0,0,0,1,0,0,0
7,73126,STIKES Bina Sehat PPNI Mojokerto ,42,10,52,5,37,0,0,0,4,0,33,0,0,0,0,0,0,2,3
7,73127,STIKES Insan Cendekia Medika Jombang ,81,11,92,1,80,0,0,4,23,15,36,1,0,0,0,0,0,2,0
7,73128,STIKES Karya Husada Kediri ,39,16,55,8,31,0,0,0,4,7,24,0,0,0,0,1,0,0,3
7,73129,STKIP Bina Insan Mandiri ,57,3,60,0,57,0,0,0,0,9,39,1,0,0,0,0,0,0,8
7,73130,STIKES Muhammadiyah Lamongan ,37,1,38,14,23,0,0,0,1,6,25,0,0,0,0,0,0,0,5
7,73132,Sekolah Tinggi Ilmu Kesehatan Hang Tuah ,34,11,45,12,22,0,0,0,0,4,29,0,0,0,0,1,0,0,0
7,73133,STIKES Katolik St Vincentius A Paulo Surabaya ,28,15,43,4,24,0,0,2,4,9,12,0,0,0,0,0,0,0,1
7,73134,STIKES Insan Se Agung ,18,12,30,1,17,0,0,0,4,6,6,0,0,0,0,1,0,0,1
7,73135,STIKES Patria Husada ,30,5,35,2,29,0,0,1,1,9,18,0,0,0,0,0,0,1,0
7,73136,STIKES Bhakti Mulia ,10,12,22,0,10,0,0,0,1,3,5,0,0,0,0,0,0,0,1
7,73137,STIKES Banyuwangi ,36,49,85,0,36,0,0,0,5,6,18,0,0,0,0,0,0,1,6
7,73138,STIKES Satria Bhakti Nganjuk ,25,7,32,6,19,0,0,0,8,6,11,0,0,0,0,0,0,0,0
7,73139,Sekolah Tinggi Ilmu Kesehatan Husada Jombang ,38,28,66,0,0,0,0,1,8,11,5,0,0,0,0,0,0,0,13
7,73140,STIKES Dian Husada ,34,38,72,2,32,0,0,1,1,11,20,1,0,0,0,0,0,0,0
7,73142,STIKES RS Baptis Kediri ,20,9,29,3,17,0,0,0,0,2,17,1,0,0,0,0,0,0,0
7,73143,Sekolah Tinggi Ilmu Kesehatan Maharani ,28,17,45,1,27,0,0,0,6,6,12,1,0,0,0,0,0,0,3
7,73144,Sekolah Tinggi Ilmu Kesehatan Pemkab Jombang ,27,19,46,5,22,0,0,0,0,5,21,0,0,0,0,0,0,0,1
7,73145,STIKES Widyagama Husada Malang ,30,11,41,0,30,0,0,0,1,8,20,1,0,0,0,0,0,0,0
7,73146,Sekolah Tinggi Ilmu Kesehatan Surabaya ,20,31,51,0,20,0,0,0,1,7,6,0,0,0,0,0,0,0,6
7,73148,STIKES Bahrul Ulum Jombang ,17,5,22,0,17,0,0,0,4,9,4,0,0,0,0,0,0,0,0
7,73149,STIKES Nahdlatul Ulama Tuban ,36,3,39,3,33,0,0,1,3,11,16,0,0,0,0,0,0,0,5
7,73150,Sekolah Tinggi Ilmu Kesehatan Kepanjen ,19,24,43,0,19,0,0,0,0,14,5,0,0,0,0,0,0,0,0
7,73151,STIKES Hafshawaty Pesantren Zainul Hasan ,23,3,26,1,22,0,0,1,0,2,13,1,0,0,0,0,0,0,6
7,73152,Sekolah Tinggi Ilmu Kesehatan Kendedes ,34,16,50,0,34,0,0,1,4,15,14,0,0,0,0,0,0,0,0
7,73153,STIKES Dr. Soebandi Jember ,17,11,28,0,17,0,0,0,0,1,8,0,0,0,0,0,0,0,8
7,73154,STIKES Ngudia Husada Madura ,26,13,39,4,22,0,0,0,3,9,13,1,0,0,0,0,0,0,0
7,73155,STIKES Ganesha Husada Kediri ,20,10,30,0,20,0,0,0,4,6,4,0,0,0,0,0,0,0,6
7,73156,STIKES Widya Cipta Husada ,64,0,64,0,64,0,0,0,8,18,17,0,0,0,0,0,0,2,19
7,73157,Sekolah Tinggi Ilmu Kesehatan Nurul Jadid ,25,0,25,0,25,0,0,1,4,6,2,0,0,0,0,0,0,0,12
7,73158,STIKES Insan Cendekia Husada Bojonegoro ,14,5,19,0,14,0,0,0,2,3,3,0,0,0,0,0,0,1,5
7,73159,STIKES Hutama Abdi Husada Tulungagung ,26,6,32,5,21,0,0,0,1,2,22,0,0,0,0,0,0,0,1
7,73160,Sekolah Tinggi Ilmu Kesehatan William Booth ,13,6,19,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0
7,73161,STKIP Doktor Nugroho Magetan ,48,46,94,0,48,0,0,0,0,4,41,1,0,0,0,0,0,0,2
7,73162,STIKES Bhakti Husada Mulia ,34,7,41,1,33,0,0,0,3,6,12,0,0,0,0,0,0,1,12
7,73163,STIKES Yayasan RS. Dr. Soetomo ,17,0,17,1,16,0,0,0,0,4,12,0,0,0,0,1,0,0,0
7,73164,STIKES Buana Husada Ponorogo ,8,9,17,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,1
7,73165,Sekolah Tinggi Manajemen Semen Indonesia ,9,0,9,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,7
7,73166,STIKES Bhakti Al-Qodiri ,14,3,17,0,14,0,0,0,1,1,4,0,0,0,0,0,0,0,8
7,73167,STKIP Al Hikmah Surabaya ,16,0,16,0,16,0,0,0,0,1,14,0,0,0,0,0,0,0,1
7,73168,STIKES Karya Putra Bangsa Tulungagung ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,73169,STIKES Muhammadiyah Bojonegoro ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,73170,STKIP Modern Ngawi ,19,0,19,0,19,0,0,0,0,0,16,0,0,0,0,0,0,0,3
7,73171,Sekolah Tinggi Ilmu Kesehatan Delima Persada Gresik ,4,1,5,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,2
7,73172,STKIP Qomaruddin Gresik ,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13
7,74002,Akademi Sekretari Dan Manajemen Indonesia Surabaya ,14,7,21,2,12,0,0,0,0,4,8,0,0,0,0,0,0,0,2
7,74003,Akademi Akupunktur Surabaya ,5,3,8,0,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0
7,74014,Akademi Manajemen Koperasi Tantular ,3,1,4,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1
7,74018,Akademi Manajemen Perpajakan Indonesia Blitar ,9,7,16,0,9,0,0,0,0,6,1,0,0,0,0,0,0,0,2
7,74023,Akademi Manajemen Informatika Dan Komputer Jombang ,7,0,7,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0
7,74026,Akademi Akuntansi PGRI Jember ,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
7,74027,Akademi Pariwisata 17 Agustus 1945 Surabaya ,11,0,11,0,11,0,0,0,0,9,1,0,0,0,0,1,0,0,0
7,74030,Akademi Pariwisata Muhammadiyah Jember ,6,3,9,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,2
7,74031,Akademi Sekretari Widya Mandala Surabaya ,12,1,13,4,8,0,0,0,0,1,11,0,0,0,0,0,0,0,0
7,74032,Akademi Pariwisata Majapahit ,9,4,13,0,9,0,0,0,0,4,4,0,0,0,0,0,0,0,1
7,74033,Akademi Manajemen Informatika Dan Komputer Taruna ,17,3,20,0,17,0,0,0,0,13,4,0,0,0,0,0,0,0,0
7,74035,AMIK Ibrahimy ,12,8,20,0,12,0,0,0,0,2,10,0,0,0,0,0,0,0,0
7,74036,Akademi Perikanan Ibrahimy ,13,0,13,1,12,0,0,0,0,1,11,1,0,0,0,0,0,0,0
7,74037,Akademi Analis Kesehatan Unmuh Surabaya ,9,2,11,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0
7,74038,Akademi Keperawatan Bahrul Ulum Jombang ,8,0,8,3,5,0,0,0,0,3,5,0,0,0,0,0,0,0,0
7,74039,ASM Widya Mandala Madiun ,6,0,6,0,6,0,0,0,0,3,2,0,0,0,0,0,0,0,1
7,74040,Akademi Keperawatan Dian Husada ,9,2,11,1,8,0,0,0,0,3,6,0,0,0,0,0,0,0,0
7,74045,Akademi Keperawatan Hafshawaty Zainul Hasan ,8,3,11,0,8,0,0,1,0,2,2,0,0,0,0,0,0,0,3
7,74046,Akademi Kebidanan Dharma Husada Kediri ,15,3,18,2,13,0,0,0,5,1,8,1,0,0,0,0,0,0,0
7,74049,Akademi Keperawatan Dharma Husada Kediri ,13,3,16,5,8,0,0,0,0,1,12,0,0,0,0,0,0,0,0
7,74050,Akademi Keperawatan Pamenang ,7,4,11,4,3,0,0,0,0,1,6,0,0,0,0,0,0,0,0
7,74051,Akademi Keperawatan Nazhatut Thullab Sampang ,7,19,26,0,7,0,0,0,0,6,1,0,0,0,0,0,0,0,0
7,74052,Akademi Keperawatan Kerta Cendekia Sidoarjo ,11,0,11,3,8,0,0,0,0,1,8,0,0,0,0,0,2,0,0
7,74053,Akademi Kelautan Banyuwangi ,6,3,9,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0
7,74055,Akademi Kebidanan Pamenang ,9,10,19,0,9,0,0,0,3,0,6,0,0,0,0,0,0,0,0
7,74057,Akademi Kuliner Monas Pasifik ,9,2,11,0,9,0,0,0,0,6,3,0,0,0,0,0,0,0,0
7,74064,Akademi Pariwisata Dan Perhotelan Ganesha ,20,3,23,0,20,0,0,2,1,14,2,0,0,0,0,0,0,0,1
7,74070,Akademi Kebidanan Ngudia Husada Madura ,9,8,17,1,8,0,0,0,4,1,4,0,0,0,0,0,0,0,0
7,74072,Akademi Kebidanan Griya Husada ,13,0,13,0,13,0,0,0,3,2,7,0,0,0,0,1,0,0,0
7,74073,Akademi Keperawatan Bina Sehat PPNI Mojokerto ,13,0,13,1,12,0,0,0,0,0,12,0,0,0,0,0,0,0,1
7,74074,Akademi Kebidanan Jember ,10,7,17,0,10,0,0,0,2,4,4,0,0,0,0,0,0,0,0
7,74076,Akademi Keperawatan William Booth Surabaya ,10,0,10,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
7,74078,Akademi Keperawatan Adi Husada ,17,5,22,0,17,0,0,0,1,5,10,0,0,0,0,0,0,0,1
7,74079,Akademi Kesehatan Rajekwesi Bojonegoro ,25,12,37,7,18,0,0,1,0,7,15,0,0,0,0,0,2,0,0
7,74080,Akademi Keperawatan Pemerintah Kabupaten Ngawi ,7,13,20,0,7,0,0,0,1,3,3,0,0,0,0,0,0,0,0
7,74081,Akademi Refraksi Optisi Surabaya ,11,11,22,0,0,0,0,2,0,5,2,0,0,0,0,2,0,0,0
7,74082,Akademi Farmasi Putera Indonesia Malang ,16,0,16,0,16,0,0,0,0,8,5,0,0,0,0,0,0,1,2
7,74085,Akademi Analis Farmasi & Makanan Putera Indonesia ,9,0,9,0,9,0,0,0,0,3,5,1,0,0,0,0,0,0,0
7,74088,Akbid Harapan Mulya Ponorogo ,13,0,13,2,11,0,0,0,3,1,8,0,0,0,0,0,0,0,1
7,74089,Akademi Kebidanan Mitra Sehat Sidoarjo ,9,7,16,0,9,0,0,0,2,0,6,0,0,0,0,0,1,0,0
7,74092,Akademi Kebidanan Mandiri Gresik ,9,17,26,0,9,0,0,2,1,1,3,0,0,0,0,0,0,0,2
7,74093,Akademi Kebidanan Delima Persada Gresik ,16,3,19,0,16,0,0,0,6,4,6,0,0,0,0,0,0,0,0
7,74094,Akademi Kebidanan Bina Husada Jember ,19,2,21,0,19,0,0,2,8,7,2,0,0,0,0,0,0,0,0
7,74095,Akademi Kebidanan Aifa Husada ,11,7,18,0,11,0,0,0,7,1,3,0,0,0,0,0,0,0,0
7,74096,Akademi Kebidanan Ar-Rahma Bangil ,18,7,25,0,18,0,0,1,6,6,5,0,0,0,0,0,0,0,0
7,74097,Akademi Keperawatan Panti Waluya Malang ,10,4,14,0,10,0,0,0,0,5,4,0,0,0,0,0,0,0,1
7,74098,Akademi Kebidanan Medika Wiyata Kediri ,13,4,17,0,13,0,0,0,5,2,5,0,0,0,0,0,0,0,1
7,74099,Akademi Kebidanan Wira Husada Nusantara ,30,15,45,0,30,0,0,0,14,5,10,0,0,0,0,0,0,0,1
7,74100,Akademi Analis Farmasi Dan Makanan Sunan Giri ,9,0,9,4,5,0,0,0,0,3,6,0,0,0,0,0,0,0,0
7,74101,Akademi Kebidanan Wijaya Kusuma Malang ,8,3,11,0,8,0,0,0,4,2,1,0,0,0,0,0,0,0,1
7,74102,Akademi Kebidanan Hafshawaty Zainul Hasan Genggong ,6,3,9,0,6,0,0,0,2,0,3,0,0,0,0,0,0,0,1
7,74103,Akademi Kebidanan Wiyata Mitra Husada Nganjuk ,17,3,20,0,17,0,0,0,9,1,5,1,0,0,0,0,0,0,1
7,74104,Akademi Kebidanan Sakinah ,14,6,20,0,14,0,0,0,8,0,4,0,0,0,0,0,0,0,2
7,74106,Akademi Kebidanan Muhammadiyah Madiun ,12,5,17,0,12,0,0,0,6,0,6,0,0,0,0,0,0,0,0
7,74107,Akademi Kesehatan Arga Husada ,10,2,12,0,10,0,0,1,3,6,0,0,0,0,0,0,0,0,0
7,74108,Akademi Analis Kesehatan Malang ,11,0,11,0,11,0,0,0,0,9,1,0,0,0,0,0,0,0,1
7,74110,Akademi Kebidanan Berlian Nusantara ,8,4,12,0,8,0,0,0,5,2,1,0,0,0,0,0,0,0,0
7,74111,Akademi Kebidanan Ibrahimy Situbondo ,8,1,9,0,8,0,0,0,0,2,4,0,0,0,0,0,0,1,1
7,74112,Akademi Kebidanan PGRI Kediri ,6,1,7,0,6,0,0,0,2,0,4,0,0,0,0,0,0,0,0
7,74113,Akademi Kebidanan Wahana Sehat Sidoarjo ,7,2,9,0,7,0,0,0,2,5,0,0,0,0,0,0,0,0,0
7,74114,Akademi Kebidanan Global Medika ,6,0,6,0,6,0,0,0,4,0,2,0,0,0,0,0,0,0,0
7,74115,Akademi Kebidanan Dharma Praja Bondowoso ,13,1,14,0,13,0,0,0,7,1,3,0,0,0,0,0,0,0,2
7,74116,Akademi Kebidanan Sukawati Lawang ,7,1,8,0,7,0,0,0,4,3,0,0,0,0,0,0,0,0,0
7,74117,Akademi Farmasi Mitra Sehat Mandiri Sidoarjo ,6,0,6,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,1
7,74118,Akademi Kegidanan Surya Sehat ,6,2,8,0,6,0,0,0,3,1,2,0,0,0,0,0,0,0,0
7,74119,Akademi Kebidanan Dr Soebandi ,13,0,13,0,13,0,0,0,8,1,4,0,0,0,0,0,0,0,0
7,74120,Akademi Kebidanan Brawijaya Husada ,10,1,11,0,10,0,0,0,2,6,2,0,0,0,0,0,0,0,0
7,74121,Akademi Analis Kesehatan Delima Husada Gresik ,7,0,7,0,7,0,0,1,0,3,2,0,0,0,0,0,0,0,1
7,74122,Akademi Farmasi Jember ,9,2,11,0,9,0,0,0,0,1,6,0,0,0,0,0,0,0,2
7,74123,Akademi Kebidanan Graha Husada Sampang ,7,1,8,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0
7,74124,Akademi Kesehatan Rustida ,16,15,31,2,14,0,0,0,1,4,11,0,0,0,0,0,0,0,0
7,74125,Akademi Keperawatan Kosgoro Mojokerto ,7,0,7,0,7,0,0,0,0,3,4,0,0,0,0,0,0,0,0
7,74126,Akademi Kebidanan Permata Delima ,2,4,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7,74127,Akademi Kebidanan Anindya ,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,74128,Akademi Gizi Karya Husada Kediri ,6,3,9,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0
7,74129,Akademi Farmasi Surabaya ,8,4,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6
7,74130,Akademi Kuliner dan Patiseri Ottimmo Internasional ,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,75001,Politeknik Cahaya Surya ,7,0,7,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1
7,75002,Politeknik NSC Surabaya ,27,17,44,2,25,0,0,0,3,6,15,1,0,0,0,0,0,0,2
7,75003,Politeknik Ubaya ,38,3,41,7,31,0,0,2,0,14,20,0,0,0,0,0,0,0,2
7,75004,Politeknik Surabaya ,22,0,22,0,0,0,0,0,2,14,6,0,0,0,0,0,0,0,0
7,75005,Politeknik Unisma Malang ,11,14,25,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,1
7,75006,Politeknik Kesehatan Majapahit ,28,0,28,0,28,0,0,0,0,9,17,1,0,0,0,0,0,1,0
7,75007,Politeknik Sakti Surabaya ,29,7,36,8,21,0,0,0,0,13,13,0,0,0,0,0,0,0,3
7,75009,Politeknik Kesehatan RS Dr Soepraoen Kesdam V ,31,50,81,0,31,0,0,1,3,9,12,1,0,0,0,3,0,0,2
7,75010,Politeknik Kota Malang ,24,5,29,0,24,0,0,1,3,7,11,1,0,0,0,0,0,0,1
7,75012,Politeknik Kediri ,21,11,32,0,21,0,0,0,1,4,16,0,0,0,0,0,0,0,0
7,75013,Politeknik 17 Agustus 1945 Surabaya ,9,0,9,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0
7,75014,Politeknik Pertanian dan Peternakan Mapena ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,76001,Akademi Komunitas Semen Indonesia ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,81001,Universitas Mahendradatta ,72,7,79,18,54,0,0,0,0,25,34,6,0,0,0,0,0,0,7
8,81002,Universitas Ngurah Rai ,77,3,80,50,27,0,0,0,0,7,61,8,0,0,0,1,0,0,0
8,81003,Universitas Mahasaraswati Denpasar ,290,1,291,157,137,0,0,0,0,8,244,28,0,0,0,7,0,0,3
8,81004,Universitas Pendidikan Nasional ,142,0,142,88,54,0,0,0,0,11,110,20,0,0,0,0,0,0,1
8,81005,Universitas Dwijendra ,92,2,94,34,58,0,0,0,0,4,79,8,0,0,0,0,0,0,1
8,81006,Universitas Tabanan ,38,6,44,24,15,0,0,0,0,3,33,1,0,0,0,0,0,0,1
8,81007,Universitas Warmadewa ,277,5,282,201,80,0,0,0,0,27,220,26,0,0,0,2,0,0,2
8,81008,Universitas Panji Sakti Singaraja ,43,5,48,34,9,0,0,0,0,4,35,4,0,0,0,0,0,0,0
8,81009,Universitas Hindu Indonesia ,157,12,169,69,90,0,0,0,0,10,93,18,0,0,0,0,0,0,36
8,81010,Universitas Muhammadiyah Mataram ,227,20,247,80,147,0,0,0,1,14,202,8,0,0,0,0,0,0,2
8,81011,Universitas Mahasaraswati Mataram ,47,15,62,15,32,0,0,0,0,16,28,0,0,0,0,0,0,0,3
8,81012,Universitas Islam Al-azhar Mataram ,104,7,111,10,94,0,0,0,0,18,64,4,0,0,0,8,0,3,7
8,81013,Universitas 45 Mataram ,60,14,74,17,43,0,0,0,0,7,44,2,0,0,0,0,0,0,7
8,81014,Universitas Nahdlatul Wathan Mataram ,218,10,228,1,217,0,0,0,7,65,131,3,0,0,0,0,0,0,12
8,81015,Universitas Gunung Rinjani ,50,7,57,4,46,0,0,0,0,3,46,1,0,0,0,0,0,0,0
8,81016,Universitas Samawa ,106,25,131,37,69,0,0,0,0,6,77,4,0,0,0,0,0,0,19
8,81017,Universitas Nusa Tenggara Barat ,59,38,97,9,50,0,0,0,0,12,28,1,0,0,0,0,0,1,17
8,81018,Universitas Katolik Widya Mandira Kupang ,200,40,240,130,71,0,0,0,0,25,135,21,0,0,0,0,0,0,19
8,81019,Universitas Flores ,219,41,260,96,121,0,0,0,0,45,170,4,0,0,0,0,0,0,0
8,81020,Universitas Kristen Artha Wacana ,127,29,156,80,47,0,0,0,0,8,103,12,0,0,0,0,0,0,4
8,81021,Universitas Muhammadiyah Kupang ,101,13,114,28,74,0,0,0,0,34,59,4,0,0,0,0,0,0,4
8,81022,Universitas PGRI Kupang ,203,3,206,0,0,0,0,0,0,116,83,2,0,0,0,0,0,0,2
8,81024,Universitas Nusa Lontar Rote ,62,61,123,2,60,0,0,0,0,21,40,1,0,0,0,0,0,0,0
8,81025,Universitas Nusa Nipa ,94,13,107,3,91,0,0,0,4,28,60,0,0,0,0,0,0,0,2
8,81026,Universitas Teknologi Indonesia ,12,40,52,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12
8,81027,Universitas Tribuana Kalabahi ,51,79,130,5,46,0,0,0,0,29,13,1,0,0,0,0,0,0,8
8,81028,Universitas Cordova ,103,17,120,0,103,0,0,0,0,56,45,2,0,0,0,0,0,0,0
8,81029,Universitas Dhyana Pura ,120,11,131,14,107,0,0,0,0,3,102,6,0,0,0,0,0,0,9
8,81030,Universitas Teknologi Sumbawa ,43,19,62,0,43,0,0,0,0,3,13,0,0,0,0,0,0,0,27
8,81031,Universitas Karyadarma Kupang ,23,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23
8,81032,Universitas Nahdlatul Ulama Nusa Tenggara Barat ,30,0,30,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,29
8,82001,IKIP Saraswati ,59,0,59,37,23,0,0,0,0,4,43,10,0,0,0,0,0,0,2
8,82002,IKIP PGRI Bali ,140,2,142,65,76,0,0,0,0,21,103,14,0,0,0,0,0,0,2
8,82003,IKIP Mataram ,311,70,381,30,282,0,0,0,0,89,192,5,0,0,0,0,0,2,23
8,82004,IKIP Muhammadiyah Maumere ,36,34,70,0,36,0,0,0,0,1,30,0,0,0,0,0,0,0,5
8,82005,Institut Keguruan dan Teknologi Larantuka ,40,11,51,0,40,0,0,0,0,1,12,0,0,0,0,0,0,0,27
8,82006,Institut Ilmu Sosial dan Budaya Samawa Rea ,6,1,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
8,83001,Sekolah Tinggi Ilmu Administrasi Denpasar ,12,0,12,6,6,0,0,0,0,1,11,0,0,0,0,0,0,0,0
8,83002,Sekolah Tinggi Ilmu Manajemen Handayani ,29,1,30,18,11,0,0,0,0,4,23,2,0,0,0,0,0,0,0
8,83003,Sekolah Tinggi Ilmu Sosial Politik Wira Bhakti ,13,1,14,6,7,0,0,0,0,2,9,0,0,0,0,0,0,0,2
8,83004,STKIP Agama Hindu Singaraja ,40,5,45,16,24,0,0,0,0,10,23,3,0,0,0,0,0,0,4
8,83005,STISIP Margarana ,10,6,16,2,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0
8,83006,STKIP Agama Hindu Amlapura ,14,12,26,2,12,0,0,0,0,1,8,0,0,0,0,0,0,0,5
8,83007,Sekolah Tinggi Manajemen Taman Pendidikan 45 ,6,0,6,2,4,0,0,0,0,2,3,1,0,0,0,0,0,0,0
8,83008,Sekolah Tinggi Ilmu Ekonomi Satya Dharma ,32,2,34,9,23,0,0,0,0,10,21,1,0,0,0,0,0,0,0
8,83009,Sekolah Tinggi Ilmu Ekonomi Triatma Mulya ,29,10,39,19,10,0,0,0,0,1,22,6,0,0,0,0,0,0,0
8,83010,STIE Biitm Kuta Badung ,6,0,6,1,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0
8,83012,STKIP Bima ,101,29,130,16,85,0,0,0,0,27,70,1,0,0,0,0,0,0,3
8,83013,STKIP Hamzanwadi ,191,20,211,48,143,0,0,0,0,9,162,7,0,0,0,0,0,0,13
8,83014,Sekolah Tinggi Administrasi Muhammadiyah Selong ,16,12,28,1,15,0,0,0,0,5,10,0,0,0,0,0,0,0,1
8,83015,Sekolah Tinggi Ilmu Sosial Dan Politik Mbojo ,61,9,70,9,52,0,0,0,0,7,54,0,0,0,0,0,0,0,0
8,83016,Sekolah Tinggi Ilmu Ekonomi 45 Mataram ,19,1,20,5,14,0,0,0,0,4,13,0,0,0,0,0,0,0,2
8,83017,Sekolah Tinggi Ilmu Hukum Muhammadiyah Bima ,30,6,36,20,10,0,0,0,0,3,27,0,0,0,0,0,0,0,0
8,83018,Sekolah Tinggi Ilmu Administrasi Mataram ,36,8,44,1,35,0,0,0,0,19,15,0,0,0,0,0,0,0,2
8,83019,STMIK Bumi Gora ,47,27,74,12,35,0,0,0,0,7,37,2,0,0,0,0,0,0,1
8,83020,Sekolah Tinggi Ilmu Ekonomi Nasional ,5,0,5,0,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0
8,83021,Sekolah Tinggi Ilmu Ekonomi Yapis ,15,18,33,2,13,0,0,0,0,5,7,0,0,0,0,0,0,0,3
8,83022,Sekolah Tinggi Ilmu Kesehatan Mataram ,50,4,54,1,49,0,0,0,0,16,29,1,0,0,0,0,0,4,0
8,83023,Sekolah Tinggi Filsafat Katolik Ledalero ,41,0,41,10,31,0,0,0,0,1,27,13,0,0,0,0,0,0,0
8,83024,STKIP Santu Paulus ,87,1,88,17,71,0,0,0,0,6,74,5,0,0,0,0,0,0,2
8,83025,Sekolah Tinggi Ilmu Manajemen Kupang ,14,3,17,3,11,0,0,0,0,7,4,0,0,0,0,0,0,0,3
8,83026,Sekolah Tinggi Ilmu Ekonomi Wirawacana ,21,5,26,5,16,0,0,0,0,2,18,1,0,0,0,0,0,0,0
8,83027,STMIKOM Uyelindo Kupang ,44,0,44,10,34,0,0,0,0,13,30,0,0,0,0,0,0,0,1
8,83028,Sekolah Tinggi Ilmu Ekonomi Oemathonis ,26,1,27,2,24,0,0,0,0,13,6,0,0,0,0,0,0,0,7
8,83029,Sekolah Tinggi Pembangunan Masyarakat Santa Ursula ,18,5,23,3,15,0,0,0,0,2,10,0,0,0,0,0,0,0,6
8,83030,STIMIK - STIKOM Bali ,151,9,160,13,138,0,0,0,0,43,96,3,0,0,0,0,0,0,9
8,83031,Sekolah Tinggi Bahasa Asing Cakrawala Nusantara ,11,4,15,1,10,0,0,0,0,6,4,0,0,0,0,0,0,0,1
8,83032,Sekolah Tinggi Ilmu Bahasa (STIBA) Hita Widya Singaraja ,5,0,5,0,6,0,0,0,0,4,0,1,0,0,0,0,0,0,0
8,83033,Sekolah Tinggi Bahasa Asing Saraswati ,31,8,39,3,26,0,0,0,0,9,21,1,0,0,0,0,0,0,0
