,jenjang_prodi,jmldosen,jmlmhs,kabkot,kode,nama,status,univ,rcode,subcode
3147,S2,5,56,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86101,Bimbingan Dan Konseling,Aktif,Universitas Negeri Yogyakarta,8,86
3148,S2,8,184,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,89101,Ilmu Keolahragaan,Aktif,Universitas Negeri Yogyakarta,8,89
3149,S2,6,95,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,79102,Linguistik Terapan,Aktif,Universitas Negeri Yogyakarta,7,79
3150,S2,6,119,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86104,Manajemen Pendidikan,Aktif,Universitas Negeri Yogyakarta,8,86
3151,S2,6,54,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86134,Pendidikan Anak Usia Dini,Aktif,Universitas Negeri Yogyakarta,8,86
3152,S2,6,75,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88101,Pendidikan Bahasa Dan Sastra Indonesia,Aktif,Universitas Negeri Yogyakarta,8,88
3153,S2,6,107,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88103,Pendidikan Bahasa Inggris,Aktif,Universitas Negeri Yogyakarta,8,88
3154,S2,6,11,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88102,Pendidikan Bahasa Jawa,Aktif,Universitas Negeri Yogyakarta,8,88
3155,S2,6,24,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84105,Pendidikan Biologi,Aktif,Universitas Negeri Yogyakarta,8,84
3156,S2,8,189,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86122,Pendidikan Dasar,Aktif,Universitas Negeri Yogyakarta,8,86
3157,S2,6,22,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87103,Pendidikan Ekonomi,Aktif,Universitas Negeri Yogyakarta,8,87
3158,S2,6,50,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84103,Pendidikan Fisika,Aktif,Universitas Negeri Yogyakarta,8,84
3159,S2,6,19,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87102,Pendidikan Geografi,Aktif,Universitas Negeri Yogyakarta,8,87
3160,S2,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86107,Pendidikan Guru Pendidikan Anak Usia Dini,Tutup,Universitas Negeri Yogyakarta,8,86
3161,S2,6,39,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87120,Pendidikan Ilmu Pengetahuan Sosial,Aktif,Universitas Negeri Yogyakarta,8,87
3162,S2,6,7,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83106,Pendidikan Kesejahteaan Keluarga,Aktif,Universitas Negeri Yogyakarta,8,83
3163,S2,7,33,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84104,Pendidikan Kimia,Aktif,Universitas Negeri Yogyakarta,8,84
3164,S2,6,15,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86117,Pendidikan Luar Biasa,Aktif,Universitas Negeri Yogyakarta,8,86
3165,S2,7,33,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86105,Pendidikan Luar Sekolah,Aktif,Universitas Negeri Yogyakarta,8,86
3166,S2,7,169,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84102,Pendidikan Matematika,Aktif,Universitas Negeri Yogyakarta,8,84
3167,S2,7,35,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87157,Pendidikan Pancasila dan Kewarganegaraan,Aktif,Universitas Negeri Yogyakarta,8,87
3168,S2,8,74,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84101,Pendidikan Sains,Aktif,Universitas Negeri Yogyakarta,8,84
3169,S2,6,10,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87101,Pendidikan Sejarah,Aktif,Universitas Negeri Yogyakarta,8,87
3170,S2,6,52,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88110,Pendidikan Seni,Aktif,Universitas Negeri Yogyakarta,8,88
3171,S2,6,9,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83103,Pendidikan Teknik Elektro,Aktif,Universitas Negeri Yogyakarta,8,83
3172,S2,6,25,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83102,Pendidikan Teknik Elektronika dan Informatika,Aktif,Universitas Negeri Yogyakarta,8,83
3173,S2,6,8,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83104,Pendidikan Teknik Mesin,Aktif,Universitas Negeri Yogyakarta,8,83
3174,S2,6,132,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83101,Pendidikan Teknologi Dan Kejuruan,Aktif,Universitas Negeri Yogyakarta,8,83
3175,S2,6,63,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86120,Penelitian Dan Evaluasi Pendidikan,Aktif,Universitas Negeri Yogyakarta,8,86
3176,S2,6,10,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,73101,Psikologi,Aktif,Universitas Negeri Yogyakarta,7,73
3177,S2,6,73,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86103,Teknologi Pendidikan,Aktif,Universitas Negeri Yogyakarta,8,86
3178,S1,14,356,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86204,Administrasi Pendidikan,Aktif,Universitas Negeri Yogyakarta,8,86
3179,S1,13,356,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,62201,Akuntansi,Aktif,Universitas Negeri Yogyakarta,6,62
3180,S1,13,413,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86201,Bimbingan Dan Konseling,Aktif,Universitas Negeri Yogyakarta,8,86
3181,S1,16,297,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,46201,Biologi,Aktif,Universitas Negeri Yogyakarta,4,46
3182,S1,11,286,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,45201,Fisika,Aktif,Universitas Negeri Yogyakarta,4,45
3183,S1,11,362,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,63201,Ilmu Administrasi Negara,Aktif,Universitas Negeri Yogyakarta,6,63
3184,S1,16,199,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,89201,Ilmu Keolahragaan,Aktif,Universitas Negeri Yogyakarta,8,89
3185,S1,8,112,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,70201,Ilmu Komunikasi,Aktif,Universitas Negeri Yogyakarta,7,70
3186,S1,9,339,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,80201,Ilmu Sejarah,Aktif,Universitas Negeri Yogyakarta,8,80
3187,S1,7,275,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86250,Kebijakan Pendidikan,Aktif,Universitas Negeri Yogyakarta,8,86
3188,S1,19,284,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,47201,Kimia,Aktif,Universitas Negeri Yogyakarta,4,47
3189,S1,11,510,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,61201,Manajemen,Aktif,Universitas Negeri Yogyakarta,6,61
3190,S1,17,313,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,44201,Matematika,Aktif,Universitas Negeri Yogyakarta,4,44
3191,S1,10,349,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87210,Pendidikan Administrasi Perkantoran,Aktif,Universitas Negeri Yogyakarta,8,87
3192,S1,9,371,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87209,Pendidikan Akuntansi,Aktif,Universitas Negeri Yogyakarta,8,87
3193,S1,12,461,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88201,Pendidikan Bahasa Dan Sastra Indonesia,Aktif,Universitas Negeri Yogyakarta,8,88
3194,S1,26,545,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88203,Pendidikan Bahasa Inggris,Aktif,Universitas Negeri Yogyakarta,8,88
3195,S1,13,521,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88202,Pendidikan Bahasa Jawa,Aktif,Universitas Negeri Yogyakarta,8,88
3196,S1,11,309,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88207,Pendidikan Bahasa Jerman,Aktif,Universitas Negeri Yogyakarta,8,88
3197,S1,11,316,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88206,Pendidikan Bahasa Perancis,Aktif,Universitas Negeri Yogyakarta,8,88
3198,S1,13,310,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84205,Pendidikan Biologi,Aktif,Universitas Negeri Yogyakarta,8,84
3199,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86210,Pendidikan Calon Pendidik Akademi Komunitas,Pembinaan,Universitas Negeri Yogyakarta,8,86
3200,S1,12,346,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87203,Pendidikan Ekonomi,Aktif,Universitas Negeri Yogyakarta,8,87
3201,S1,11,259,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84203,Pendidikan Fisika,Aktif,Universitas Negeri Yogyakarta,8,84
3202,S1,10,313,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87202,Pendidikan Geografi,Aktif,Universitas Negeri Yogyakarta,8,87
3203,S1,11,309,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86207,Pendidikan Guru Pendidikan Anak Usia Dini,Aktif,Universitas Negeri Yogyakarta,8,86
3204,S1,31,1150,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86206,Pendidikan Guru Sekolah Dasar,Aktif,Universitas Negeri Yogyakarta,8,86
3205,S1,13,275,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84201,Pendidikan Ilmu Pengetahuan Alam,Aktif,Universitas Negeri Yogyakarta,8,84
3206,S1,10,415,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87220,Pendidikan Ilmu Pengetahuan Sosial,Aktif,Universitas Negeri Yogyakarta,8,87
3207,S1,36,966,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,85201,"Pendidikan Jasmani, Kesehatan Dan Rekreas",Aktif,Universitas Negeri Yogyakarta,8,85
3208,S1,19,491,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,85202,Pendidikan Kepelatihan Olahraga,Aktif,Universitas Negeri Yogyakarta,8,85
3209,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83206,Pendidikan Kesejahteraan Keluarga,Tutup,Universitas Negeri Yogyakarta,8,83
3210,S1,13,280,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84204,Pendidikan Kimia,Aktif,Universitas Negeri Yogyakarta,8,84
3211,S1,11,463,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86202,Pendidikan Luar Biasa,Aktif,Universitas Negeri Yogyakarta,8,86
3212,S1,9,351,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86205,Pendidikan Luar Sekolah,Aktif,Universitas Negeri Yogyakarta,8,86
3213,S1,16,310,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84202,Pendidikan Matematika,Aktif,Universitas Negeri Yogyakarta,8,84
3214,S1,11,391,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87205,Pendidikan Pancasila Dan Kewarganegaraan,Aktif,Universitas Negeri Yogyakarta,8,87
3215,S1,11,370,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87201,Pendidikan Sejarah,Aktif,Universitas Negeri Yogyakarta,8,87
3216,S1,9,341,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88211,Pendidikan Seni Kerajinan,Aktif,Universitas Negeri Yogyakarta,8,88
3217,S1,17,469,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88209,Pendidikan Seni Musik,Aktif,Universitas Negeri Yogyakarta,8,88
3218,S1,15,428,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88210,Pendidikan Seni Rupa,Aktif,Universitas Negeri Yogyakarta,8,88
3219,S1,18,308,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88212,Pendidikan Seni Tari,Aktif,Universitas Negeri Yogyakarta,8,88
3220,S1,10,366,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87204,Pendidikan Sosiologi,Aktif,Universitas Negeri Yogyakarta,8,87
3221,S1,9,373,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83211,Pendidikan Tata Boga,Aktif,Universitas Negeri Yogyakarta,8,83
3222,S1,10,410,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83212,Pendidikan Tata Busana,Aktif,Universitas Negeri Yogyakarta,8,83
3223,S1,11,319,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83201,Pendidikan Teknik Elektro,Aktif,Universitas Negeri Yogyakarta,8,83
3224,S1,9,197,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83202,Pendidikan Teknik Elektronika,Aktif,Universitas Negeri Yogyakarta,8,83
3225,S1,10,437,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83207,Pendidikan Teknik Informatika,Aktif,Universitas Negeri Yogyakarta,8,83
3226,S1,11,268,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,21201,Pendidikan Teknik Mekatronika,Aktif,Universitas Negeri Yogyakarta,2,21
3227,S1,15,366,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83203,Pendidikan Teknik Mesin,Aktif,Universitas Negeri Yogyakarta,8,83
3228,S1,13,391,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83204,Pendidikan Teknik Otomotif,Aktif,Universitas Negeri Yogyakarta,8,83
3229,S1,20,332,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83205,Pendidikan Teknik Sipil danPerencanaan,Aktif,Universitas Negeri Yogyakarta,8,83
3230,S1,23,490,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,89202,PGSD Pendidikan Jasmani,Aktif,Universitas Negeri Yogyakarta,8,89
3231,S1,0,96,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86209,PJJ Pendidikan Guru Sekolah Dasar,Aktif,Universitas Negeri Yogyakarta,8,86
3232,S1,8,67,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,73201,Psikologi,Aktif,Universitas Negeri Yogyakarta,7,73
3233,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87279,PSKGJ Pendidikan Akuntansi,Tutup,Universitas Negeri Yogyakarta,8,87
3234,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88271,PSKGJ Pendidikan Bahasa dan Sastra Indonesia,Tutup,Universitas Negeri Yogyakarta,8,88
3235,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88273,PSKGJ Pendidikan Bahasa Inggris,Tutup,Universitas Negeri Yogyakarta,8,88
3236,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88272,PSKGJ Pendidikan Bahasa Jawa,Tutup,Universitas Negeri Yogyakarta,8,88
3237,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88277,PSKGJ Pendidikan Bahasa Jerman,Tutup,Universitas Negeri Yogyakarta,8,88
3238,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88276,PSKGJ Pendidikan Bahasa Perancis,Tutup,Universitas Negeri Yogyakarta,8,88
3239,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84275,PSKGJ Pendidikan Biologi,Tutup,Universitas Negeri Yogyakarta,8,84
3240,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87273,PSKGJ Pendidikan Ekonomi,Tutup,Universitas Negeri Yogyakarta,8,87
3241,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84273,PSKGJ Pendidikan Fisika,Tutup,Universitas Negeri Yogyakarta,8,84
3242,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87272,PSKGJ Pendidikan Geografi,Tutup,Universitas Negeri Yogyakarta,8,87
3243,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86276,PSKGJ Pendidikan Guru Sekolah Dasar,Tutup,Universitas Negeri Yogyakarta,8,86
3244,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84274,PSKGJ Pendidikan Kimia,Tutup,Universitas Negeri Yogyakarta,8,84
3245,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86272,PSKGJ Pendidikan Luar Biasa,Tutup,Universitas Negeri Yogyakarta,8,86
3246,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,84272,PSKGJ Pendidikan Matematika,Tutup,Universitas Negeri Yogyakarta,8,84
3247,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87275,PSKGJ Pendidikan Pancasila dan Kewarganegaraan dan Hukum,Tutup,Universitas Negeri Yogyakarta,8,87
3248,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87271,PSKGJ Pendidikan Sejarah,Tutup,Universitas Negeri Yogyakarta,8,87
3249,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88274,PSKGJ Pendidikan Seni Kerajinan,Tutup,Universitas Negeri Yogyakarta,8,88
3250,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88279,PSKGJ Pendidikan Seni Musik,Tutup,Universitas Negeri Yogyakarta,8,88
3251,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88270,PSKGJ Pendidikan Seni Rupa,Tutup,Universitas Negeri Yogyakarta,8,88
3252,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,88278,PSKGJ Pendidikan Seni Tari,Tutup,Universitas Negeri Yogyakarta,8,88
3253,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,87274,PSKGJ Pendidikan Sosiologi,Tutup,Universitas Negeri Yogyakarta,8,87
3254,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83277,PSKGJ Pendidikan Teknik Boga,Tutup,Universitas Negeri Yogyakarta,8,83
3255,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83278,PSKGJ Pendidikan Teknik Busana,Tutup,Universitas Negeri Yogyakarta,8,83
3256,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83271,PSKGJ Pendidikan Teknik Elektro,Tutup,Universitas Negeri Yogyakarta,8,83
3257,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83273,PSKGJ Pendidikan Teknik Mesin,Tutup,Universitas Negeri Yogyakarta,8,83
3258,S1,0,0,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,83275,PSKGJ Pendidikan Teknik Sipil dan Perencanaan,Tutup,Universitas Negeri Yogyakarta,8,83
3259,S1,10,362,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,79201,Sastra Indonesia,Aktif,Universitas Negeri Yogyakarta,7,79
3260,S1,13,383,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,79202,Sastra Inggris,Aktif,Universitas Negeri Yogyakarta,7,79
3261,S1,10,373,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86203,Teknologi Pendidikan,Aktif,Universitas Negeri Yogyakarta,8,86
3262,Profesi,0,27,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86902,Pendidikan Profesi Guru SD,Aktif,Universitas Negeri Yogyakarta,8,86
3263,Profesi,0,57,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,86903,Pendidikan Profesi Guru SMK,Aktif,Universitas Negeri Yogyakarta,8,86
3264,D3,8,158,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,62401,Akuntansi,Aktif,Universitas Negeri Yogyakarta,6,62
3265,D3,6,133,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,61404,Manajemen Pemasaran,Aktif,Universitas Negeri Yogyakarta,6,61
3266,D3,11,144,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,21403,Mesin Otomotif,Aktif,Universitas Negeri Yogyakarta,2,21
3267,D3,6,150,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,63412,Sekretari,Aktif,Universitas Negeri Yogyakarta,6,63
3268,D3,6,92,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,94406,Tata Boga,Aktif,Universitas Negeri Yogyakarta,9,94
3269,D3,6,93,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,94405,Tata Busana,Aktif,Universitas Negeri Yogyakarta,9,94
3270,D3,8,71,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,94408,Tata Rias Dan Kecantikan,Aktif,Universitas Negeri Yogyakarta,9,94
3271,D3,7,85,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,20403,Teknik Elektro,Aktif,Universitas Negeri Yogyakarta,2,20
3272,D3,8,98,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,20401,Teknik Elektronika,Aktif,Universitas Negeri Yogyakarta,2,20
3273,D3,11,97,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,21401,Teknik Mesin,Aktif,Universitas Negeri Yogyakarta,2,21
3274,D3,9,96,Kab. Sleman - Prop. D.I. Yogyakarta - Indonesia,22401,Teknik Sipil,Aktif,Universitas Negeri Yogyakarta,2,22
3275,S3,7,52,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,63001,Ilmu Administrasi Publik,Aktif,Universitas Negeri Makassar,6,63
3276,S3,6,23,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,86001,Ilmu Pendidikan,Aktif,Universitas Negeri Makassar,8,86
3277,S3,5,16,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,88001,Ilmu Pendidikan Bahasa,Aktif,Universitas Negeri Makassar,8,88
3278,S3,6,13,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,69001,Ilmu Sosiologi,Aktif,Universitas Negeri Makassar,6,69
3279,S3,6,62,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,88003,Pendidikan Bahasa Inggris,Aktif,Universitas Negeri Makassar,8,88
3280,S3,6,45,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,87003,Pendidikan Ekonomi,Aktif,Universitas Negeri Makassar,8,87
3281,S3,6,44,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,95002,Pendidikan Kependudukan & Lingkungan Hidu,Aktif,Universitas Negeri Makassar,9,95
3282,S3,0,0,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,95040,Pendidikan Kependudukan & Lingkungan Hidup,Tutup,Universitas Negeri Makassar,9,95
3283,S2,6,327,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,86104,Administrasi Pendidikan,Aktif,Universitas Negeri Makassar,8,86
3284,S2,5,54,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,86101,Bimbingan dan Konseling,Aktif,Universitas Negeri Makassar,8,86
3285,S2,0,0,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,63101,Ilmu Administrasi Publik,Aktif,Universitas Negeri Makassar,6,63
3286,S2,5,350,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,88111,Pendidikan Bahasa,Aktif,Universitas Negeri Makassar,8,88
3287,S2,6,0,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,88107,Pendidikan Bahasa Jerman,Aktif,Universitas Negeri Makassar,8,88
3288,S2,6,168,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,84105,Pendidikan Biologi,Aktif,Universitas Negeri Makassar,8,84
3289,S2,5,169,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,84103,Pendidikan Fisika,Aktif,Universitas Negeri Makassar,8,84
3290,S2,0,0,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,87102,Pendidikan Geografi,Aktif,Universitas Negeri Makassar,8,87
3291,S2,6,245,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,87120,Pendidikan Ilmu Pengetahuan Sosial,Aktif,Universitas Negeri Makassar,8,87
3292,S2,7,282,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,85101,Pendidikan Jasmani Dan Olahraga,Aktif,Universitas Negeri Makassar,8,85
3293,S2,7,24,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,95102,Pendidikan Kependudukan Dan Ling Hidup,Aktif,Universitas Negeri Makassar,9,95
3294,S2,5,54,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,84104,Pendidikan Kimia,Aktif,Universitas Negeri Makassar,8,84
3295,S2,7,247,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,84102,Pendidikan Matematika,Aktif,Universitas Negeri Makassar,8,84
3296,S2,5,33,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,88110,Pendidikan Seni Rupa,Aktif,Universitas Negeri Makassar,8,88
3297,S2,6,50,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,83101,Pendidikan Teknologi dan Kejuruan,Aktif,Universitas Negeri Makassar,8,83
3298,S2,7,96,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,86120,Penelitian Dan Evaluasi Pendidikan,Aktif,Universitas Negeri Makassar,8,86
3299,S1,0,0,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,63211,Administrasi Bisnis,Aktif,Universitas Negeri Makassar,6,63
3300,S1,11,207,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,86204,Administrasi Pendidikan,Aktif,Universitas Negeri Makassar,8,86
3301,S1,7,288,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,62201,Akuntansi,Aktif,Universitas Negeri Makassar,6,62
3302,S1,7,344,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,86201,Bimbingan Dan Konseling,Aktif,Universitas Negeri Makassar,8,86
3303,S1,10,148,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,46201,Biologi,Aktif,Universitas Negeri Makassar,4,46
3304,S1,7,237,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,90241,Desain Komunikasi Visual,Aktif,Universitas Negeri Makassar,9,90
3305,S1,9,262,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,60201,Ekonomi Pembangunan,Aktif,Universitas Negeri Makassar,6,60
3306,S1,11,140,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,45201,Fisika,Aktif,Universitas Negeri Makassar,4,45
3307,S1,7,144,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,51201,Geografi,Aktif,Universitas Negeri Makassar,5,51
3308,S1,7,293,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,63201,Ilmu Administrasi Negara,Aktif,Universitas Negeri Makassar,6,63
3309,S1,10,389,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,89201,Ilmu Keolahragaan,Aktif,Universitas Negeri Makassar,8,89
3310,S1,11,127,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,47201,Kimia,Aktif,Universitas Negeri Makassar,4,47
3311,S1,16,476,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,61201,Manajemen,Aktif,Universitas Negeri Makassar,6,61
3312,S1,10,146,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,44201,Matematika,Aktif,Universitas Negeri Makassar,4,44
3313,S1,7,364,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,87210,Pendidikan Adimistrasi Perkantoran,Aktif,Universitas Negeri Makassar,8,87
3314,S1,7,421,Kota Makassar - Prop. Sulawesi Selatan - Indonesia,87209,Pendidikan Akuntansi,Aktif,Universitas Negeri Makassar,8,87
